time,orientation_x,orientation_y,orientation_z
1703352281.510147,1.0,2.0,3.0
1703352281.5208724,1.0,2.0,3.0
1703352281.5319057,1.0,2.0,3.0
1703352281.5426354,1.0,2.0,3.0
1703352281.5531876,1.0,2.0,3.0
1703352281.563716,1.0,2.0,3.0
1703352281.5742352,1.0,2.0,3.0
1703352281.5851328,1.0,2.0,3.0
1703352281.5958533,1.0,2.0,3.0
1703352281.6065748,1.0,2.0,3.0
1703352281.617134,1.0,2.0,3.0
1703352281.6276429,1.0,2.0,3.0
1703352281.6383605,1.0,2.0,3.0
1703352281.6490817,1.0,2.0,3.0
1703352281.6597266,1.0,2.0,3.0
1703352281.6702526,1.0,2.0,3.0
1703352281.6805933,1.0,2.0,3.0
1703352281.6908042,1.0,2.0,3.0
1703352281.7009451,1.0,2.0,3.0
1703352281.7111278,1.0,2.0,3.0
1703352281.7213092,1.0,2.0,3.0
1703352281.7315838,1.0,2.0,3.0
1703352281.7420108,1.0,2.0,3.0
1703352281.7523983,1.0,2.0,3.0
1703352281.7630405,1.0,2.0,3.0
1703352281.773662,1.0,2.0,3.0
1703352281.784168,1.0,2.0,3.0
1703352281.7948067,1.0,2.0,3.0
1703352281.8055353,1.0,2.0,3.0
1703352281.8164399,1.0,2.0,3.0
1703352281.8269753,1.0,2.0,3.0
1703352281.837392,1.0,2.0,3.0
1703352281.8476863,1.0,2.0,3.0
1703352281.8579783,1.0,2.0,3.0
1703352281.8682704,1.0,2.0,3.0
1703352281.8785632,1.0,2.0,3.0
1703352281.8888538,1.0,2.0,3.0
1703352281.8991444,1.0,2.0,3.0
1703352281.9094338,1.0,2.0,3.0
1703352281.9196355,1.0,2.0,3.0
1703352281.929775,1.0,2.0,3.0
1703352281.9399464,1.0,2.0,3.0
1703352281.9502091,1.0,2.0,3.0
1703352281.960641,1.0,2.0,3.0
1703352281.9709857,1.0,2.0,3.0
1703352281.9816785,1.0,2.0,3.0
1703352281.9924,1.0,2.0,3.0
1703352282.0028331,1.0,2.0,3.0
1703352282.01319,1.0,2.0,3.0
1703352282.0241895,1.0,2.0,3.0
1703352282.0347023,1.0,2.0,3.0
1703352282.0453901,1.0,2.0,3.0
1703352282.0561318,1.0,2.0,3.0
1703352282.0668354,1.0,2.0,3.0
1703352282.0774207,1.0,2.0,3.0
1703352282.0881448,1.0,2.0,3.0
1703352282.0989072,1.0,2.0,3.0
1703352282.1095097,1.0,2.0,3.0
1703352282.1200824,1.0,2.0,3.0
1703352282.130487,1.0,2.0,3.0
1703352282.1408305,1.0,2.0,3.0
1703352282.1510448,1.0,2.0,3.0
1703352282.1611965,1.0,2.0,3.0
1703352282.1714032,1.0,2.0,3.0
1703352282.1816163,1.0,2.0,3.0
1703352282.191847,1.0,2.0,3.0
1703352282.202196,1.0,2.0,3.0
1703352282.2128801,1.0,2.0,3.0
1703352282.2235494,1.0,2.0,3.0
1703352282.2342687,1.0,2.0,3.0
1703352282.2449496,1.0,2.0,3.0
1703352282.2556734,1.0,2.0,3.0
1703352282.2663517,1.0,2.0,3.0
1703352282.2772675,1.0,2.0,3.0
1703352282.2877944,1.0,2.0,3.0
1703352282.298516,1.0,2.0,3.0
1703352282.30925,1.0,2.0,3.0
1703352282.319786,1.0,2.0,3.0
1703352282.3303263,1.0,2.0,3.0
1703352282.340799,1.0,2.0,3.0
1703352282.3517199,1.0,2.0,3.0
1703352282.3625717,1.0,2.0,3.0
1703352282.3730006,1.0,2.0,3.0
1703352282.383204,1.0,2.0,3.0
1703352282.3933418,1.0,2.0,3.0
1703352282.4038882,1.0,2.0,3.0
1703352282.4140642,1.0,2.0,3.0
1703352282.424354,1.0,2.0,3.0
1703352282.4358916,1.0,2.0,3.0
1703352282.4466696,1.0,2.0,3.0
1703352282.4572465,1.0,2.0,3.0
1703352282.467766,1.0,2.0,3.0
1703352282.47848,1.0,2.0,3.0
1703352282.48917,1.0,2.0,3.0
1703352282.499895,1.0,2.0,3.0
1703352282.5108008,1.0,2.0,3.0
1703352282.5211632,1.0,2.0,3.0
1703352282.5318336,1.0,2.0,3.0
1703352282.542561,1.0,2.0,3.0
1703352282.5534651,1.0,2.0,3.0
1703352282.5640357,1.0,2.0,3.0
1703352282.5745595,1.0,2.0,3.0
1703352282.5853367,1.0,2.0,3.0
1703352282.5961845,1.0,2.0,3.0
1703352282.6065972,1.0,2.0,3.0
1703352282.6168048,1.0,2.0,3.0
1703352282.6272388,1.0,2.0,3.0
1703352282.6374154,1.0,2.0,3.0
1703352282.647589,1.0,2.0,3.0
1703352282.6578624,1.0,2.0,3.0
1703352282.6682942,1.0,2.0,3.0
1703352282.6790473,1.0,2.0,3.0
1703352282.6897748,1.0,2.0,3.0
1703352282.7003417,1.0,2.0,3.0
1703352282.7108731,1.0,2.0,3.0
1703352282.721361,1.0,2.0,3.0
1703352282.7322414,1.0,2.0,3.0
1703352282.742999,1.0,2.0,3.0
1703352282.7537522,1.0,2.0,3.0
1703352282.7642617,1.0,2.0,3.0
1703352282.7749088,1.0,2.0,3.0
1703352282.7855272,1.0,2.0,3.0
1703352282.7960582,1.0,2.0,3.0
1703352282.8068414,1.0,2.0,3.0
1703352282.81736,1.0,2.0,3.0
1703352282.8278987,1.0,2.0,3.0
1703352282.8383055,1.0,2.0,3.0
1703352282.8485096,1.0,2.0,3.0
1703352282.8586485,1.0,2.0,3.0
1703352282.8688004,1.0,2.0,3.0
1703352282.8789747,1.0,2.0,3.0
1703352282.8891861,1.0,2.0,3.0
1703352282.8995266,1.0,2.0,3.0
1703352282.910177,1.0,2.0,3.0
1703352282.9206927,1.0,2.0,3.0
1703352282.9313333,1.0,2.0,3.0
1703352282.9420702,1.0,2.0,3.0
1703352282.9526086,1.0,2.0,3.0
1703352282.9633293,1.0,2.0,3.0
1703352282.973877,1.0,2.0,3.0
1703352282.984396,1.0,2.0,3.0
1703352282.9951084,1.0,2.0,3.0
1703352283.0055416,1.0,2.0,3.0
1703352283.0161755,1.0,2.0,3.0
1703352283.0271282,1.0,2.0,3.0
1703352283.037616,1.0,2.0,3.0
1703352283.0483263,1.0,2.0,3.0
1703352283.059047,1.0,2.0,3.0
1703352283.069553,1.0,2.0,3.0
1703352283.079694,1.0,2.0,3.0
1703352283.089834,1.0,2.0,3.0
1703352283.1000013,1.0,2.0,3.0
1703352283.1102092,1.0,2.0,3.0
1703352283.1204143,1.0,2.0,3.0
1703352283.13086,1.0,2.0,3.0
1703352283.1413162,1.0,2.0,3.0
1703352283.1518464,1.0,2.0,3.0
1703352283.162313,1.0,2.0,3.0
1703352283.1728754,1.0,2.0,3.0
1703352283.1836045,1.0,2.0,3.0
1703352283.1941693,1.0,2.0,3.0
1703352283.2048962,1.0,2.0,3.0
1703352283.215619,1.0,2.0,3.0
1703352283.2261353,1.0,2.0,3.0
1703352283.2369242,1.0,2.0,3.0
1703352283.2474525,1.0,2.0,3.0
1703352283.2579877,1.0,2.0,3.0
1703352283.2687318,1.0,2.0,3.0
1703352283.279442,1.0,2.0,3.0
1703352283.2902892,1.0,2.0,3.0
1703352283.3006477,1.0,2.0,3.0
1703352283.310798,1.0,2.0,3.0
1703352283.3209543,1.0,2.0,3.0
1703352283.3311388,1.0,2.0,3.0
1703352283.3413363,1.0,2.0,3.0
1703352283.3516626,1.0,2.0,3.0
1703352283.3624103,1.0,2.0,3.0
1703352283.3730216,1.0,2.0,3.0
1703352283.383846,1.0,2.0,3.0
1703352283.3943834,1.0,2.0,3.0
1703352283.4050968,1.0,2.0,3.0
1703352283.4158194,1.0,2.0,3.0
1703352283.4267564,1.0,2.0,3.0
1703352283.4373796,1.0,2.0,3.0
1703352283.4481049,1.0,2.0,3.0
1703352283.4587464,1.0,2.0,3.0
1703352283.469473,1.0,2.0,3.0
1703352283.4802337,1.0,2.0,3.0
1703352283.4907637,1.0,2.0,3.0
1703352283.5012944,1.0,2.0,3.0
1703352283.511757,1.0,2.0,3.0
1703352283.5220966,1.0,2.0,3.0
1703352283.5323176,1.0,2.0,3.0
1703352283.5424826,1.0,2.0,3.0
1703352283.5526555,1.0,2.0,3.0
1703352283.5628495,1.0,2.0,3.0
1703352283.5730479,1.0,2.0,3.0
1703352283.583364,1.0,2.0,3.0
1703352283.593855,1.0,2.0,3.0
1703352283.6042974,1.0,2.0,3.0
1703352283.614953,1.0,2.0,3.0
1703352283.6255243,1.0,2.0,3.0
1703352283.6362045,1.0,2.0,3.0
1703352283.64701,1.0,2.0,3.0
1703352283.6575456,1.0,2.0,3.0
1703352283.668059,1.0,2.0,3.0
1703352283.6787612,1.0,2.0,3.0
1703352283.6894913,1.0,2.0,3.0
1703352283.7002494,1.0,2.0,3.0
1703352283.7107823,1.0,2.0,3.0
1703352283.7215,1.0,2.0,3.0
1703352283.7322228,1.0,2.0,3.0
1703352283.7428253,1.0,2.0,3.0
1703352283.7532449,1.0,2.0,3.0
1703352283.763456,1.0,2.0,3.0
1703352283.773596,1.0,2.0,3.0
1703352283.7838922,1.0,2.0,3.0
1703352283.7940805,1.0,2.0,3.0
1703352283.8043394,1.0,2.0,3.0
1703352283.8147361,1.0,2.0,3.0
1703352283.8251884,1.0,2.0,3.0
1703352283.8359234,1.0,2.0,3.0
1703352283.8466613,1.0,2.0,3.0
1703352283.8571851,1.0,2.0,3.0
1703352283.867652,1.0,2.0,3.0
1703352283.8786993,1.0,2.0,3.0
1703352283.8894663,1.0,2.0,3.0
1703352283.900009,1.0,2.0,3.0
1703352283.9105418,1.0,2.0,3.0
1703352283.9210832,1.0,2.0,3.0
1703352283.9318051,1.0,2.0,3.0
1703352283.9425232,1.0,2.0,3.0
1703352283.9532132,1.0,2.0,3.0
1703352283.9638782,1.0,2.0,3.0
1703352283.974384,1.0,2.0,3.0
1703352283.984846,1.0,2.0,3.0
1703352283.995054,1.0,2.0,3.0
1703352284.0052214,1.0,2.0,3.0
1703352284.015448,1.0,2.0,3.0
1703352284.0256999,1.0,2.0,3.0
1703352284.0359201,1.0,2.0,3.0
1703352284.0462403,1.0,2.0,3.0
1703352284.0566514,1.0,2.0,3.0
1703352284.067074,1.0,2.0,3.0
1703352284.077604,1.0,2.0,3.0
1703352284.0883284,1.0,2.0,3.0
1703352284.0990167,1.0,2.0,3.0
1703352284.1096013,1.0,2.0,3.0
1703352284.1201782,1.0,2.0,3.0
1703352284.1307034,1.0,2.0,3.0
1703352284.14147,1.0,2.0,3.0
1703352284.151927,1.0,2.0,3.0
1703352284.1625748,1.0,2.0,3.0
1703352284.1733263,1.0,2.0,3.0
1703352284.1838794,1.0,2.0,3.0
1703352284.194414,1.0,2.0,3.0
1703352284.2051415,1.0,2.0,3.0
1703352284.2155719,1.0,2.0,3.0
1703352284.2257779,1.0,2.0,3.0
1703352284.2359154,1.0,2.0,3.0
1703352284.2460783,1.0,2.0,3.0
1703352284.2562501,1.0,2.0,3.0
1703352284.2664852,1.0,2.0,3.0
1703352284.276867,1.0,2.0,3.0
1703352284.287388,1.0,2.0,3.0
1703352284.2982984,1.0,2.0,3.0
1703352284.3090482,1.0,2.0,3.0
1703352284.3195264,1.0,2.0,3.0
1703352284.3302076,1.0,2.0,3.0
1703352284.3408072,1.0,2.0,3.0
1703352284.3517244,1.0,2.0,3.0
1703352284.362551,1.0,2.0,3.0
1703352284.3734019,1.0,2.0,3.0
1703352284.383967,1.0,2.0,3.0
1703352284.3946931,1.0,2.0,3.0
1703352284.4054463,1.0,2.0,3.0
1703352284.4161797,1.0,2.0,3.0
1703352284.4270105,1.0,2.0,3.0
1703352284.4375427,1.0,2.0,3.0
1703352284.4479554,1.0,2.0,3.0
1703352284.458164,1.0,2.0,3.0
1703352284.4683037,1.0,2.0,3.0
1703352284.4787483,1.0,2.0,3.0
1703352284.4889262,1.0,2.0,3.0
1703352284.4991908,1.0,2.0,3.0
1703352284.5095723,1.0,2.0,3.0
1703352284.5200248,1.0,2.0,3.0
1703352284.5305674,1.0,2.0,3.0
1703352284.5410903,1.0,2.0,3.0
1703352284.5518806,1.0,2.0,3.0
1703352284.5625353,1.0,2.0,3.0
1703352284.573266,1.0,2.0,3.0
1703352284.5838728,1.0,2.0,3.0
1703352284.594397,1.0,2.0,3.0
1703352284.6051302,1.0,2.0,3.0
1703352284.6158762,1.0,2.0,3.0
1703352284.6263642,1.0,2.0,3.0
1703352284.6371295,1.0,2.0,3.0
1703352284.647656,1.0,2.0,3.0
1703352284.658374,1.0,2.0,3.0
1703352284.6689217,1.0,2.0,3.0
1703352284.679389,1.0,2.0,3.0
1703352284.6895945,1.0,2.0,3.0
1703352284.699734,1.0,2.0,3.0
1703352284.7098958,1.0,2.0,3.0
1703352284.720067,1.0,2.0,3.0
1703352284.730339,1.0,2.0,3.0
1703352284.7407312,1.0,2.0,3.0
1703352284.7511754,1.0,2.0,3.0
1703352284.761907,1.0,2.0,3.0
1703352284.7726297,1.0,2.0,3.0
1703352284.7833543,1.0,2.0,3.0
1703352284.7939482,1.0,2.0,3.0
1703352284.804499,1.0,2.0,3.0
1703352284.814919,1.0,2.0,3.0
1703352284.8253284,1.0,2.0,3.0
1703352284.8360772,1.0,2.0,3.0
1703352284.8466108,1.0,2.0,3.0
1703352284.857179,1.0,2.0,3.0
1703352284.8677063,1.0,2.0,3.0
1703352284.8782265,1.0,2.0,3.0
1703352284.888944,1.0,2.0,3.0
1703352284.8996725,1.0,2.0,3.0
1703352284.910113,1.0,2.0,3.0
1703352284.9206629,1.0,2.0,3.0
1703352284.9308157,1.0,2.0,3.0
1703352284.9409804,1.0,2.0,3.0
1703352284.951161,1.0,2.0,3.0
1703352284.9614208,1.0,2.0,3.0
1703352284.9718168,1.0,2.0,3.0
1703352284.9821978,1.0,2.0,3.0
1703352284.9930508,1.0,2.0,3.0
1703352285.0035796,1.0,2.0,3.0
1703352285.0143178,1.0,2.0,3.0
1703352285.0247242,1.0,2.0,3.0
1703352285.0356388,1.0,2.0,3.0
1703352285.0465615,1.0,2.0,3.0
1703352285.0571046,1.0,2.0,3.0
1703352285.0676262,1.0,2.0,3.0
1703352285.0780816,1.0,2.0,3.0
1703352285.088813,1.0,2.0,3.0
1703352285.0995533,1.0,2.0,3.0
1703352285.1103592,1.0,2.0,3.0
1703352285.1208751,1.0,2.0,3.0
1703352285.1315324,1.0,2.0,3.0
1703352285.1419592,1.0,2.0,3.0
1703352285.1521618,1.0,2.0,3.0
1703352285.1623106,1.0,2.0,3.0
1703352285.1725147,1.0,2.0,3.0
1703352285.182715,1.0,2.0,3.0
1703352285.1933577,1.0,2.0,3.0
1703352285.203774,1.0,2.0,3.0
1703352285.2142174,1.0,2.0,3.0
1703352285.2252078,1.0,2.0,3.0
1703352285.235949,1.0,2.0,3.0
1703352285.2466784,1.0,2.0,3.0
1703352285.2572467,1.0,2.0,3.0
1703352285.2677832,1.0,2.0,3.0
1703352285.278507,1.0,2.0,3.0
1703352285.2892556,1.0,2.0,3.0
1703352285.299986,1.0,2.0,3.0
1703352285.3105257,1.0,2.0,3.0
1703352285.3210585,1.0,2.0,3.0
1703352285.3317804,1.0,2.0,3.0
1703352285.3425117,1.0,2.0,3.0
1703352285.3532662,1.0,2.0,3.0
1703352285.3638177,1.0,2.0,3.0
1703352285.3757746,1.0,2.0,3.0
1703352285.3859823,1.0,2.0,3.0
1703352285.3961215,1.0,2.0,3.0
1703352285.4062746,1.0,2.0,3.0
1703352285.4164426,1.0,2.0,3.0
1703352285.4266477,1.0,2.0,3.0
1703352285.4371033,1.0,2.0,3.0
1703352285.4476292,1.0,2.0,3.0
1703352285.45836,1.0,2.0,3.0
1703352285.4691029,1.0,2.0,3.0
1703352285.4796302,1.0,2.0,3.0
1703352285.4903803,1.0,2.0,3.0
1703352285.500907,1.0,2.0,3.0
1703352285.5113204,1.0,2.0,3.0
1703352285.5216982,1.0,2.0,3.0
1703352285.5321398,1.0,2.0,3.0
1703352285.542745,1.0,2.0,3.0
1703352285.5532937,1.0,2.0,3.0
1703352285.5639188,1.0,2.0,3.0
1703352285.5744476,1.0,2.0,3.0
1703352285.5849838,1.0,2.0,3.0
1703352285.595533,1.0,2.0,3.0
1703352285.6059196,1.0,2.0,3.0
1703352285.6160748,1.0,2.0,3.0
1703352285.6262155,1.0,2.0,3.0
1703352285.6363897,1.0,2.0,3.0
1703352285.6465905,1.0,2.0,3.0
1703352285.6569352,1.0,2.0,3.0
1703352285.667493,1.0,2.0,3.0
1703352285.678142,1.0,2.0,3.0
1703352285.688622,1.0,2.0,3.0
1703352285.6990683,1.0,2.0,3.0
1703352285.7096128,1.0,2.0,3.0
1703352285.7204764,1.0,2.0,3.0
1703352285.7309895,1.0,2.0,3.0
1703352285.7417123,1.0,2.0,3.0
1703352285.7524874,1.0,2.0,3.0
1703352285.7632365,1.0,2.0,3.0
1703352285.7738583,1.0,2.0,3.0
1703352285.7843914,1.0,2.0,3.0
1703352285.7949286,1.0,2.0,3.0
1703352285.8053725,1.0,2.0,3.0
1703352285.8156638,1.0,2.0,3.0
1703352285.825957,1.0,2.0,3.0
1703352285.8361757,1.0,2.0,3.0
1703352285.8463142,1.0,2.0,3.0
1703352285.8564525,1.0,2.0,3.0
1703352285.8666217,1.0,2.0,3.0
1703352285.876808,1.0,2.0,3.0
1703352285.8870203,1.0,2.0,3.0
1703352285.897483,1.0,2.0,3.0
1703352285.908589,1.0,2.0,3.0
1703352285.9195406,1.0,2.0,3.0
1703352285.9303102,1.0,2.0,3.0
1703352285.9408476,1.0,2.0,3.0
1703352285.9513905,1.0,2.0,3.0
1703352285.9621227,1.0,2.0,3.0
1703352285.972847,1.0,2.0,3.0
1703352285.98376,1.0,2.0,3.0
1703352285.994285,1.0,2.0,3.0
1703352286.004734,1.0,2.0,3.0
1703352286.0150833,1.0,2.0,3.0
1703352286.025689,1.0,2.0,3.0
1703352286.0361989,1.0,2.0,3.0
1703352286.0470219,1.0,2.0,3.0
1703352286.0575335,1.0,2.0,3.0
1703352286.0678868,1.0,2.0,3.0
1703352286.0780284,1.0,2.0,3.0
1703352286.0881755,1.0,2.0,3.0
1703352286.0983438,1.0,2.0,3.0
1703352286.1085486,1.0,2.0,3.0
1703352286.1188514,1.0,2.0,3.0
1703352286.1296742,1.0,2.0,3.0
1703352286.140224,1.0,2.0,3.0
1703352286.1508183,1.0,2.0,3.0
1703352286.1612415,1.0,2.0,3.0
1703352286.1715982,1.0,2.0,3.0
1703352286.1822183,1.0,2.0,3.0
1703352286.1927757,1.0,2.0,3.0
1703352286.2033632,1.0,2.0,3.0
1703352286.2139714,1.0,2.0,3.0
1703352286.224448,1.0,2.0,3.0
1703352286.2349098,1.0,2.0,3.0
1703352286.2456713,1.0,2.0,3.0
1703352286.2563934,1.0,2.0,3.0
1703352286.2671442,1.0,2.0,3.0
1703352286.2776773,1.0,2.0,3.0
1703352286.2882025,1.0,2.0,3.0
1703352286.2985702,1.0,2.0,3.0
1703352286.3087106,1.0,2.0,3.0
1703352286.3188474,1.0,2.0,3.0
1703352286.3290138,1.0,2.0,3.0
1703352286.3391964,1.0,2.0,3.0
1703352286.3495142,1.0,2.0,3.0
1703352286.3600926,1.0,2.0,3.0
1703352286.3707528,1.0,2.0,3.0
1703352286.3814538,1.0,2.0,3.0
1703352286.3921757,1.0,2.0,3.0
1703352286.402912,1.0,2.0,3.0
1703352286.413619,1.0,2.0,3.0
1703352286.424205,1.0,2.0,3.0
1703352286.4349477,1.0,2.0,3.0
1703352286.4456568,1.0,2.0,3.0
1703352286.4564555,1.0,2.0,3.0
1703352286.467016,1.0,2.0,3.0
1703352286.4775274,1.0,2.0,3.0
1703352286.4881651,1.0,2.0,3.0
1703352286.498805,1.0,2.0,3.0
1703352286.5092237,1.0,2.0,3.0
1703352286.5196407,1.0,2.0,3.0
1703352286.530114,1.0,2.0,3.0
1703352286.5402918,1.0,2.0,3.0
1703352286.5504677,1.0,2.0,3.0
1703352286.5606656,1.0,2.0,3.0
1703352286.570884,1.0,2.0,3.0
1703352286.5811765,1.0,2.0,3.0
1703352286.5919452,1.0,2.0,3.0
1703352286.6028142,1.0,2.0,3.0
1703352286.6136026,1.0,2.0,3.0
1703352286.624094,1.0,2.0,3.0
1703352286.6344848,1.0,2.0,3.0
1703352286.6451201,1.0,2.0,3.0
1703352286.6556025,1.0,2.0,3.0
1703352286.6662517,1.0,2.0,3.0
1703352286.6767247,1.0,2.0,3.0
1703352286.68718,1.0,2.0,3.0
1703352286.6976957,1.0,2.0,3.0
1703352286.7084093,1.0,2.0,3.0
1703352286.7191331,1.0,2.0,3.0
1703352286.7296638,1.0,2.0,3.0
1703352286.7403626,1.0,2.0,3.0
1703352286.750797,1.0,2.0,3.0
1703352286.761021,1.0,2.0,3.0
1703352286.7711785,1.0,2.0,3.0
1703352286.781336,1.0,2.0,3.0
1703352286.7915149,1.0,2.0,3.0
1703352286.801734,1.0,2.0,3.0
1703352286.8121574,1.0,2.0,3.0
1703352286.8234763,1.0,2.0,3.0
1703352286.833903,1.0,2.0,3.0
1703352286.8444107,1.0,2.0,3.0
1703352286.85505,1.0,2.0,3.0
1703352286.8657737,1.0,2.0,3.0
1703352286.876337,1.0,2.0,3.0
1703352286.8870907,1.0,2.0,3.0
1703352286.8975902,1.0,2.0,3.0
1703352286.9084272,1.0,2.0,3.0
1703352286.9193127,1.0,2.0,3.0
1703352286.9300466,1.0,2.0,3.0
1703352286.9406352,1.0,2.0,3.0
1703352286.9515371,1.0,2.0,3.0
1703352286.9619858,1.0,2.0,3.0
1703352286.972631,1.0,2.0,3.0
1703352286.9831352,1.0,2.0,3.0
1703352286.9933496,1.0,2.0,3.0
1703352287.0035055,1.0,2.0,3.0
1703352287.0138829,1.0,2.0,3.0
1703352287.024186,1.0,2.0,3.0
1703352287.0344372,1.0,2.0,3.0
1703352287.0446541,1.0,2.0,3.0
1703352287.05484,1.0,2.0,3.0
1703352287.0649993,1.0,2.0,3.0
1703352287.075169,1.0,2.0,3.0
1703352287.0853736,1.0,2.0,3.0
1703352287.0957127,1.0,2.0,3.0
1703352287.1061265,1.0,2.0,3.0
1703352287.1165776,1.0,2.0,3.0
1703352287.1269948,1.0,2.0,3.0
1703352287.1374598,1.0,2.0,3.0
1703352287.1482024,1.0,2.0,3.0
1703352287.1589134,1.0,2.0,3.0
1703352287.169887,1.0,2.0,3.0
1703352287.1805348,1.0,2.0,3.0
1703352287.1910717,1.0,2.0,3.0
1703352287.201628,1.0,2.0,3.0
1703352287.2123685,1.0,2.0,3.0
1703352287.222909,1.0,2.0,3.0
1703352287.2334027,1.0,2.0,3.0
1703352287.2440383,1.0,2.0,3.0
1703352287.2545807,1.0,2.0,3.0
1703352287.2650008,1.0,2.0,3.0
1703352287.2752013,1.0,2.0,3.0
1703352287.285341,1.0,2.0,3.0
1703352287.2954962,1.0,2.0,3.0
1703352287.3056626,1.0,2.0,3.0
1703352287.3159173,1.0,2.0,3.0
1703352287.326351,1.0,2.0,3.0
1703352287.3369858,1.0,2.0,3.0
1703352287.3474755,1.0,2.0,3.0
1703352287.3579948,1.0,2.0,3.0
1703352287.3687637,1.0,2.0,3.0
1703352287.3795712,1.0,2.0,3.0
1703352287.3905787,1.0,2.0,3.0
1703352287.4011037,1.0,2.0,3.0
1703352287.4118705,1.0,2.0,3.0
1703352287.4225986,1.0,2.0,3.0
1703352287.4334753,1.0,2.0,3.0
1703352287.444,1.0,2.0,3.0
1703352287.4547236,1.0,2.0,3.0
1703352287.4654696,1.0,2.0,3.0
1703352287.4760838,1.0,2.0,3.0
1703352287.486967,1.0,2.0,3.0
1703352287.4973927,1.0,2.0,3.0
1703352287.5076513,1.0,2.0,3.0
1703352287.51789,1.0,2.0,3.0
1703352287.5281274,1.0,2.0,3.0
1703352287.5389867,1.0,2.0,3.0
1703352287.5492847,1.0,2.0,3.0
1703352287.5597746,1.0,2.0,3.0
1703352287.5705168,1.0,2.0,3.0
1703352287.5809543,1.0,2.0,3.0
1703352287.5915606,1.0,2.0,3.0
1703352287.6024244,1.0,2.0,3.0
1703352287.6131516,1.0,2.0,3.0
1703352287.6236873,1.0,2.0,3.0
1703352287.6341977,1.0,2.0,3.0
1703352287.6447256,1.0,2.0,3.0
1703352287.6552725,1.0,2.0,3.0
1703352287.666125,1.0,2.0,3.0
1703352287.6766524,1.0,2.0,3.0
1703352287.687221,1.0,2.0,3.0
1703352287.6977437,1.0,2.0,3.0
1703352287.7084534,1.0,2.0,3.0
1703352287.719181,1.0,2.0,3.0
1703352287.7298062,1.0,2.0,3.0
1703352287.7400146,1.0,2.0,3.0
1703352287.750578,1.0,2.0,3.0
1703352287.7607553,1.0,2.0,3.0
1703352287.7709413,1.0,2.0,3.0
1703352287.7811983,1.0,2.0,3.0
1703352287.791591,1.0,2.0,3.0
1703352287.8020048,1.0,2.0,3.0
1703352287.812788,1.0,2.0,3.0
1703352287.823336,1.0,2.0,3.0
1703352287.8339071,1.0,2.0,3.0
1703352287.844433,1.0,2.0,3.0
1703352287.8549922,1.0,2.0,3.0
1703352287.865737,1.0,2.0,3.0
1703352287.8764052,1.0,2.0,3.0
1703352287.8871658,1.0,2.0,3.0
1703352287.8976886,1.0,2.0,3.0
1703352287.9082208,1.0,2.0,3.0
1703352287.9189565,1.0,2.0,3.0
1703352287.9296842,1.0,2.0,3.0
1703352287.9402666,1.0,2.0,3.0
1703352287.9507844,1.0,2.0,3.0
1703352287.9612076,1.0,2.0,3.0
1703352287.9714162,1.0,2.0,3.0
1703352287.981558,1.0,2.0,3.0
1703352287.9917169,1.0,2.0,3.0
1703352288.0019093,1.0,2.0,3.0
1703352288.01212,1.0,2.0,3.0
1703352288.022485,1.0,2.0,3.0
1703352288.0332224,1.0,2.0,3.0
1703352288.0438342,1.0,2.0,3.0
1703352288.0546398,1.0,2.0,3.0
1703352288.0653913,1.0,2.0,3.0
1703352288.0760612,1.0,2.0,3.0
1703352288.0868661,1.0,2.0,3.0
1703352288.0973926,1.0,2.0,3.0
1703352288.108115,1.0,2.0,3.0
1703352288.118944,1.0,2.0,3.0
1703352288.1296744,1.0,2.0,3.0
1703352288.1400993,1.0,2.0,3.0
1703352288.1504455,1.0,2.0,3.0
1703352288.1608818,1.0,2.0,3.0
1703352288.1715162,1.0,2.0,3.0
1703352288.1821804,1.0,2.0,3.0
1703352288.1926029,1.0,2.0,3.0
1703352288.2028053,1.0,2.0,3.0
1703352288.212945,1.0,2.0,3.0
1703352288.2230978,1.0,2.0,3.0
1703352288.2332616,1.0,2.0,3.0
1703352288.2435298,1.0,2.0,3.0
1703352288.253964,1.0,2.0,3.0
1703352288.2643821,1.0,2.0,3.0
1703352288.2752218,1.0,2.0,3.0
1703352288.2859607,1.0,2.0,3.0
1703352288.2966974,1.0,2.0,3.0
1703352288.3072805,1.0,2.0,3.0
1703352288.3178167,1.0,2.0,3.0
1703352288.328828,1.0,2.0,3.0
1703352288.339555,1.0,2.0,3.0
1703352288.350095,1.0,2.0,3.0
1703352288.360566,1.0,2.0,3.0
1703352288.3709955,1.0,2.0,3.0
1703352288.381719,1.0,2.0,3.0
1703352288.3922565,1.0,2.0,3.0
1703352288.4029908,1.0,2.0,3.0
1703352288.4135275,1.0,2.0,3.0
1703352288.4238517,1.0,2.0,3.0
1703352288.434063,1.0,2.0,3.0
1703352288.4442048,1.0,2.0,3.0
1703352288.4543643,1.0,2.0,3.0
1703352288.4645386,1.0,2.0,3.0
1703352288.474771,1.0,2.0,3.0
1703352288.4857109,1.0,2.0,3.0
1703352288.4961407,1.0,2.0,3.0
1703352288.5065582,1.0,2.0,3.0
1703352288.5171933,1.0,2.0,3.0
1703352288.5276072,1.0,2.0,3.0
1703352288.5381238,1.0,2.0,3.0
1703352288.5486991,1.0,2.0,3.0
1703352288.5595608,1.0,2.0,3.0
1703352288.5703373,1.0,2.0,3.0
1703352288.5808563,1.0,2.0,3.0
